entry_id,raw_text,surname,first_name,first_name_expanded,suffix,occupation,relationship_type,related_to_name,age,origin,descriptor,additional_persons,additional_persons_count,entry_type,confidence,flags
3528,"Snyder, Philip – coachmaker",Snyder,Philip,Philip,,coachmaker,,,,,coachmaker,,,named,high,
3529,"Soden, Henry",Soden,Henry,Henry,,,,,,,,,,named,high,
3530,"Soderstrom, Gustavus – sea captain",Soderstrom,Gustavus,Gustavus,,sea captain,,,,,sea captain,,,named,high,
3531,"Solander, Ann",Solander,Ann,Ann,,,,,,,,,,named,high,
3532,"Sommervell, Isabella – dau. of John",Sommervell,Isabella,Isabella,,dau. of John,,,,,dau. of John,,,named,high,
3533,"Sommervell, John – s/o John,cabinetmaker",Sommervell,John,John,,"s/o John,cabinetmaker",,,,,"s/o John,cabinetmaker",,,named,high,
3534,"Sommervell, John – weaver, Ir.",Sommervell,John,John,,"weaver, Ir",,,,,"weaver, Ir.",,,named,high,
3535,"Sooks, Elizabeth]",Sooks,Elizabeth],Elizabeth],,,,,,,,,,named,high,
3536,"Sorter, Philip",Sorter,Philip,Philip,,,,,,,,,,named,high,
3537,"Sorter, Robert",Sorter,Robert,Robert,,,,,,,,,,named,high,
3538,"Sowerbee, Robert – blacksmith",Sowerbee,Robert,Robert,,blacksmith,,,,,blacksmith,,,named,high,
3539,"Sowerman, Philip and wife",Sowerman,Philip and wife,Philip and wife,,,,,,,,,,named,high,
3540,"Spalder, John – plasterer",Spalder,John,John,,plasterer,,,,,plasterer,,,named,high,
3541,"Spatzen, ___  widow",Spatzen,___  widow,___  widow,,,,,,,,,,unnamed,medium,
3542,"Speakman, Townsend – apothecary",Speakman,Townsend,Townsend,,apothecary,,,,,apothecary,,,named,high,
3543,"Speel, ____  widow",Speel,____  widow,____  widow,,,,,,,,,,unnamed,medium,
3544,"Speel, George's daughter",Speel,,,,,daughter,George,,,,,,named,high,
3545,"Speel, Henry – baker  and wife",Speel,Henry,Henry,,baker,wife,,,,baker,wife,,named,high,
3546,"Speers, widow",Speers,,,,,widow,,,,,,,named,high,
3547,"Spence, Eve – servant",Spence,Eve,Eve,,servant,servant,,,,servant,,,named,high,
3548,"Spiggle, George's wife",Spiggle,,,,,wife,George,,,,,,named,high,
3549,"Spinley, Charles",Spinley,Charles,Charles,,,,,,,,,,named,high,
3550,"Spitzburgh, Sophia",Spitzburgh,Sophia,Sophia,,,,,,,,,,named,high,
3551,"Splitspike, Sophia",Splitspike,Sophia,Sophia,,,,,,,,,,named,high,
3552,"Spotts, Margaret – Germ.",Spotts,Margaret,Margaret,,Germ,,,,,Germ.,,,named,high,
3553,"Sproat, Major and wife",Sproat,Major and wife,Major and wife,,,,,,,,,,named,high,
3554,"Sproat, Nancy",Sproat,Nancy,Nancy,,,,,,,,,,named,high,
3555,"Sproat, Rev. James D.D.",Sproat,James D.D.,James D.D.,Rev,,,,,,,,,named,high,
3556,"Sprogel, York",Sprogel,York,York,,,,,,,,,,named,high,
3557,"Sprowl, Andrew",Sprowl,Andrew,Andrew,,,,,,,,,,named,high,
3558,"Squirnel, Hester  Æt . 82",Squirnel,Hester  Æt . 82,Hester  Æt . 82,,,,,,,,,,named,high,
3559,"St. Clair, William",St. Clair,William,William,,,,,,,,,,named,high,
3560,"Stack, Richard – bricklayer",Stack,Richard,Richard,,bricklayer,,,,,bricklayer,,,named,high,
3561,"Stackard, Peter's wife",Stackard,,,,,wife,Peter,,,,,,named,high,
3562,"Stackhouse, Benjamin",Stackhouse,Benjamin,Benjamin,,,,,,,,,,named,high,
3563,"Stackhouse, Susannah",Stackhouse,Susannah,Susannah,,,,,,,,,,named,high,
3564,"Stackhouse, Thomas",Stackhouse,Thomas,Thomas,,,,,,,,,,named,high,
3565,"Staggs, Hannah",Staggs,Hannah,Hannah,,,,,,,,,,named,high,
3566,"Stair, Joanna – wife of John",Stair,Joanna,Joanna,,wife of John,wife,,,,wife of John,,,named,high,
3567,"Stall, John – student of medicine",Stall,John,John,,student of medicine,,,,,student of medicine,,,named,high,
3568,"Stanbury, Joseph's son",Stanbury,,,,,son,Joseph,,,,,,named,high,
3569,"Stancape, Willliam",Stancape,Willliam,Willliam,,,,,,,,,,named,high,
3570,"Stanch, Lucas",Stanch,Lucas,Lucas,,,,,,,,,,named,high,
3571,"Stanford, James – shoemaker",Stanford,James,James,,shoemaker,,,,,shoemaker,,,named,high,
3572,"Stanker, William – tailor",Stanker,William,William,,tailor,,,,,tailor,,,named,high,
3573,"Stantz, Margaret, wife of Laurence",Stantz,Margaret,Margaret,,wife of Laurence,wife,,,,wife of Laurence,,,named,high,
3574,"Star, George and child",Star,George and child,George and child,,,,,,,,,,named,high,
3575,"Starkley, William – labourer, wife & child",Starkley,William,William,,"labourer, wife",wife,,,,"labourer, wife",child,,named,high,
3576,"Starman, Frederic William – merchant",Starman,Frederic William,Frederic William,,merchant,,,,,merchant,,,named,high,
3577,Starmann ____ - apprentice of above,Starmann ____ - apprentice of above,,,,,,,,,,,,unnamed,medium,
3578,"Starr, Lydia, dau of James- shoemaker}",Starr,Lydia,Lydia,,dau of James- shoemaker},,,,,dau of James- shoemaker},,,named,high,
3579,"Starr, Rachel, dau. of James}",Starr,Rachel,Rachel,,dau. of James},,,,,dau. of James},,,named,high,
3580,"Starr, Sarah, dau. of James}",Starr,Sarah,Sarah,,dau. of James},,,,,dau. of James},,,named,high,
3581,"Starrat, William",Starrat,William,William,,,,,,,,,,named,high,
3582,"Statton, William – hatter",Statton,William,William,,hatter,,,,,hatter,,,named,high,
3583,"Steel, ___ - cooper, wife, father & dau.",Steel,,,,"cooper, wife, father & dau",,,,,"cooper, wife, father & dau.",,,unnamed,medium,unknown_first_name
3584,"Steel, ____ - dau. of widow Steel",Steel,,,,dau. of widow Steel,widow,,,,dau. of widow Steel,,,unnamed,medium,unknown_first_name
3585,"Steel, James",Steel,James,James,,,,,,,,,,named,high,
3586,"Steel, John – carpenter & 2 children",Steel,John,John,,carpenter,children,,,,carpenter,2 children,2,named,high,
3587,"Steel, John – tavernkeeper",Steel,John,John,,tavernkeeper,,,,,tavernkeeper,,,named,high,
3588,"Steel, Mary",Steel,Mary,Mary,,,,,,,,,,named,high,
3589,"Steel, Stephen's child",Steel,,,,,child,Stephen,,,,,,named,high,
3590,"Steel, William – shoemaker",Steel,William,William,,shoemaker,,,,,shoemaker,,,named,high,
3591,"Steelman, Fred. – tailor, and wife",Steelman,Fred.,Fred.,,tailor,wife,,,,tailor,wife,,named,high,
3592,"Stein, William – clerk",Stein,William,William,,clerk,,,,,clerk,,,named,high,
3593,"Steiner, James – storekeeper",Steiner,James,James,,storekeeper,,,,,storekeeper,,,named,high,
3594,"Steiner, Nicholas – labourer",Steiner,Nicholas,Nicholas,,labourer,,,,,labourer,,,named,high,
3595,"Steinhaufer, Peter – servant",Steinhaufer,Peter,Peter,,servant,servant,,,,servant,,,named,high,
3596,"Steinmetz, Casper",Steinmetz,Casper,Casper,,,,,,,,,,named,high,
3597,"Steinmetz, John – cooper",Steinmetz,John,John,,cooper,,,,,cooper,,,named,high,
3598,"Steinmetz, Mary – mother of John",Steinmetz,Mary,Mary,,mother of John,,,,,mother of John,,,named,high,
3599,"Stenhyster, Peter – lastmaker",Stenhyster,Peter,Peter,,lastmaker,,,,,lastmaker,,,named,high,
3600,"Stenton, Andrew – a child",Stenton,Andrew,Andrew,,a child,child,,,,a child,,,named,high,
3601,"Stephens, Daniel – servant, Ir.",Stephens,Daniel,Daniel,,"servant, Ir",servant,,,,"servant, Ir.",,,named,high,
3602,"Stephens, Fanny",Stephens,Fanny,Fanny,,,,,,,,,,named,high,
3603,"Stephens, John – sadler",Stephens,John,John,,sadler,,,,,sadler,,,named,high,
3604,"Stephens, Mrs. and daughter",Stephens,and daughter,and daughter,Mrs,,,,,,,,,named,high,
3605,"Stephenson, ____ dau. of Mrs.",Stephenson,____ dau. of Mrs.,____ dau. of Mrs.,,,,,,,,,,unnamed,medium,
3606,"Stephenson, Ashfield",Stephenson,Ashfield,Ashfield,,,,,,,,,,named,high,
3607,"Stephenson, James",Stephenson,James,James,,,,,,,,,,named,high,
3608,"Stephenson, John",Stephenson,John,John,,,,,,,,,,named,high,
3609,"Sternkarl, Catharine – servant, Germ.",Sternkarl,Catharine,Catharine,,"servant, Germ",servant,,,,"servant, Germ.",,,named,high,
3610,"Stewart, _____",Stewart,,,,,,,,,,,,unnamed,medium,unknown_first_name
3611,"Stewart, David – clerk",Stewart,David,David,,clerk,,,,,clerk,,,named,high,
3612,"Stewart, Isaac",Stewart,Isaac,Isaac,,,,,,,,,,named,high,
3613,"Stewart, James",Stewart,James,James,,,,,,,,,,named,high,
3614,"Stewart, John's daughter",Stewart,,,,,daughter,John,,,,,,named,high,
3615,"Stewart, Samuel – tailor",Stewart,Samuel,Samuel,,tailor,,,,,tailor,,,named,high,
3616,"Stewart, Wiliam – bookbinder , Edinburgh",Stewart,Wiliam,Wiliam,,"bookbinder , Edinburgh",,,,,"bookbinder , Edinburgh",,,named,high,
3617,"Stiles, Henry's wife – merchant",Stiles,,,,merchant,wife,Henry,,,merchant,,,named,high,
3618,"Stiles, William – son ow Wm., Sen., Eng.",Stiles,William,William,,"son ow Wm., Sen., Eng",son,,,,"son ow Wm., Sen., Eng.",,,named,high,
3619,"Stiles, William Jun. – merchant",Stiles,William .,William .,Jun,merchant,,,,,merchant,,,named,high,
3620,"Stiles, William Sen. – stonecutter & wife",Stiles,William .,William .,Sen,stonecutter,wife,,,,stonecutter,wife,,named,high,
3621,"Still, Isaac – tailor",Still,Isaac,Isaac,,tailor,,,,,tailor,,,named,high,
3622,"Still, Mary – servant",Still,Mary,Mary,,servant,servant,,,,servant,,,named,high,
3623,"Stillas, John – watchmaker",Stillas,John,John,,watchmaker,,,,,watchmaker,,,named,high,
3624,"Stiller, George – shoemaker",Stiller,George,George,,shoemaker,,,,,shoemaker,,,named,high,
3625,"Stillie, John – watchman",Stillie,John,John,,watchman,,,,,watchman,,,named,high,
3626,"Stillwaggon, John - hatter",Stillwaggon,John,John,,hatter,,,,,hatter,,,named,high,
3627,"Stine, Isaac's child",Stine,,,,,child,Isaac,,,,,,named,high,
3628,"Sting, Captain",Sting,Captain,Captain,,,,,,,,,,named,high,
3629,"Stinsen, James – servant, Ir.",Stinsen,James,James,,"servant, Ir",servant,,,,"servant, Ir.",,,named,high,
3630,"Stinton, James – servant",Stinton,James,James,,servant,servant,,,,servant,,,named,high,
3631,"Stintz, Laurence's widow",Stintz,Laurence's widow,Laurence's widow,,,,,,,,,,named,high,
3632,"Stirrets, William – blacksmith",Stirrets,William,William,,blacksmith,,,,,blacksmith,,,named,high,
3633,"Stocker, child",Stocker,child,child,,,,,,,,,,named,high,
3634,"Stocks, Geo. – hairdresser, and child",Stocks,Geo.,George,,hairdresser,child,,,,hairdresser,child,,named,high,
3635,"Stocks, John Jun.",Stocks,John .,John .,Jun,,,,,,,,,named,high,
3636,"Stokes, Ebenezer – silversmith, Eng.",Stokes,Ebenezer,Ebenezer,,"silversmith, Eng",,,,,"silversmith, Eng.",,,named,high,
3637,"Stokes, Elizabeth – widow",Stokes,Elizabeth,Elizabeth,,,widow,,,,,,,named,high,
3638,"Stokes, George and wife",Stokes,George and wife,George and wife,,,,,,,,,,named,high,
3639,"Stokes, James' son",Stokes,,,,,son,James,,,,,,named,high,
3640,"Stokes, John – bottler",Stokes,John,John,,bottler,,,,,bottler,,,named,high,
3641,"Stokes, Richard's child",Stokes,,,,,child,Richard,,,,,,named,high,
3642,"Stoltz, John – baker",Stoltz,John,John,,baker,,,,,baker,,,named,high,
3643,"Stone, William – merchant",Stone,William,William,,merchant,,,,,merchant,,,named,high,
3644,"Storch, Luke",Storch,Luke,Luke,,,,,,,,,,named,high,
3645,"Stormitz,",Stormitz,,,,,,,,,,,,named,high,
3646,"Stotts, Ebenezer – apprentice",Stotts,Ebenezer,Ebenezer,,apprentice,apprentice,,,,apprentice,,,named,high,
3647,"Stouble, Catharine",Stouble,Catharine,Catharine,,,,,,,,,,named,high,
3648,"Stow, George – turner",Stow,George,George,,turner,,,,,turner,,,named,high,
3649,"Stow, Hannah",Stow,Hannah,Hannah,,,,,,,,,,named,high,
3650,"Stow, John's widow",Stow,John's widow,John's widow,,,,,,,,,,named,high,
3651,"Stoy, Peter's daughter",Stoy,,,,,daughter,Peter,,,,,,named,high,
3652,"Stranger, John",Stranger,John,John,,,,,,,,,,named,high,
3653,"Stratton, Hannah – a child",Stratton,Hannah,Hannah,,a child,child,,,,a child,,,named,high,
3654,"Stratton, John – labourer",Stratton,John,John,,labourer,,,,,labourer,,,named,high,
3655,"Streecheiser, Peter",Streecheiser,Peter,Peter,,,,,,,,,,named,high,
3656,"Stretcher, James' wife and child",Stretcher,,,,,wife,James,,,,child,,named,high,
3657,"Stricker, John – clerk",Stricker,John,John,,clerk,,,,,clerk,,,named,high,
3658,"Stritten, ___, lace weaver",Stritten,,,,lace weaver,,,,,lace weaver,,,unnamed,medium,unknown_first_name
3659,"Stromfeltz, Paul –mealman, & wife, Germ.",Stromfeltz,Paul –mealman,Paul –mealman,,,,,,,,"wife, Germ.",,named,high,
3660,"Strond, William – plasterer",Strond,William,William,,plasterer,,,,,plasterer,,,named,high,
3661,"Strong, ____, daughter of Captain",Strong,,,,daughter of Captain,daughter,,,,daughter of Captain,,,unnamed,medium,unknown_first_name
3662,"Stroud, Laetitia's child",Stroud,,,,,child,Laetitia,,,,,,named,high,
3663,"Strutton, child of Mr. Sutton, rigger",Strutton,child of Mr. Sutton,child of Mr. Sutton,,rigger,,,,,rigger,,,named,high,
3664,"Stuart, Andrew's child",Stuart,,,,,child,Andrew,,,,,,named,high,
3665,"Stubbs, Daniel – carter",Stubbs,Daniel,Daniel,,carter,,,,,carter,,,named,high,
3666,"Stubert, Adam – clerk",Stubert,Adam,Adam,,clerk,,,,,clerk,,,named,high,
3667,"Stubert, George – apprentice",Stubert,George,George,,apprentice,apprentice,,,,apprentice,,,named,high,
3668,"Stubert, Hester – spinster",Stubert,Hester,Hester,,spinster,,,,,spinster,,,named,high,
3669,"Stubert, Jacob – labourer",Stubert,Jacob,Jacob,,labourer,,,,,labourer,,,named,high,
3670,"Stuckard, Peter – carpenter – wife & child",Stuckard,Peter,Peter,,carpenter – wife,wife,,,,carpenter – wife,child,,named,high,
3671,"Stutt, William – cooper, and wife",Stutt,William,William,,cooper,wife,,,,cooper,wife,,named,high,
3672,"Stutzer, Martha",Stutzer,Martha,Martha,,,,,,,,,,named,high,
3673,"Suay, Anthony",Suay,Anthony,Anthony,,,,,,,,,,named,high,
3674,"Sulger, Christian – baker",Sulger,Christian,Christian,,baker,,,,,baker,,,named,high,
3675,"Sullivan, David – storekeeper",Sullivan,David,David,,storekeeper,,,,,storekeeper,,,named,high,
3676,"Sullivan, Laura",Sullivan,Laura,Laura,,,,,,,,,,named,high,
3677,"Summers, ___, young man from Carolina",Summers,,,,young man from Carolina,,,,,young man from Carolina,,,unnamed,medium,unknown_first_name
3678,"Summers, Catharine",Summers,Catharine,Catharine,,,,,,,,,,named,high,
3679,"Summers, Edward",Summers,Edward,Edward,,,,,,,,,,named,high,
3680,"Summers, Elizabeth",Summers,Elizabeth,Elizabeth,,,,,,,,,,named,high,
3681,"Summers, Francis",Summers,Francis,Francis,,,,,,,,,,named,high,
3682,"Summers, Peter, wife & 3 children",Summers,Peter,Peter,,wife,wife,,,,wife,3 children,3,named,high,
3683,"Sunnock, Jacob – labourer, Ger.",Sunnock,Jacob,Jacob,,"labourer, Ger",,,,,"labourer, Ger.",,,named,high,
3684,"Sunnock, Simon's wife",Sunnock,,,,,wife,Simon,,,,,,named,high,
3685,"Sunocks, John – trunk-maker & apprentice",Sunocks,John,John,,trunk-maker,apprentice,,,,trunk-maker,apprentice,,named,high,
3686,"Supple, Susannah",Supple,Susannah,Susannah,,,,,,,,,,named,high,
3687,"Surtz, Charles - currier – and child",Surtz,Charles - currier,Charles - currier,,,child,,,,,child,,named,high,
3688,"Sutherland, John – merchant",Sutherland,John,John,,merchant,,,,,merchant,,,named,high,
3689,"Sutt, Emon – keeper of boarding house",Sutt,Emon,Emon,,keeper of boarding house,,,,,keeper of boarding house,,,named,high,
3690,"Sutton, Mary",Sutton,Mary,Mary,,,,,,,,,,named,high,
3691,"Swaine, Mrs.",Swaine,Mrs.,Mrs.,,,,,,,,,,named,high,
3692,"Swaine, Samuel",Swaine,Samuel,Samuel,,,,,,,,,,named,high,
3693,"Swaine, William",Swaine,William,William,,,,,,,,,,named,high,
3694,"Swall, Laurence's wife",Swall,,,,,wife,Laurence,,,,,,named,high,
3695,"Swanson, Joseph's wife",Swanson,,,,,wife,Joseph,,,,,,named,high,
3696,"Swanwick, John – ship carpenter",Swanwick,John,John,,ship carpenter,,,,,ship carpenter,,,named,high,
3697,"Swanwick, Margaret",Swanwick,Margaret,Margaret,,,,,,,,,,named,high,
3698,"Swartz, Christiana, and 2 children",Swartz,Christiana,Christiana,,,children,,,,,2 children,2,named,high,
3699,"Swartz, George  - carpenter",Swartz,George,George,,carpenter,,,,,carpenter,,,named,high,
3700,"Swartz,, Peter's son",Swartz,,,,,son,", Peter",,,,,,named,high,
3701,"Sweeny, Ann",Sweeny,Ann,Ann,,,,,,,,,,named,high,
3702,"Sweeny, Edward – labourer, and child, Ir.",Sweeny,Edward,Edward,,labourer,,,,,labourer,"child, Ir.",,named,high,
3703,"Sweeny, John's child",Sweeny,,,,,child,John,,,,,,named,high,
3704,"Sweeny, Morgan, wife and child",Sweeny,Morgan,Morgan,,wife,wife,,,,wife,child,,named,high,
3705,"Swin, Jacob",Swin,Jacob,Jacob,,,,,,,,,,named,high,
3706,"Swin, Mary",Swin,Mary,Mary,,,,,,,,,,named,high,
3707,"Swine, Hugh and wife",Swine,Hugh and wife,Hugh and wife,,,,,,,,,,named,high,
3708,"Swoope, John",Swoope,John,John,,,,,,,,,,named,high,
3709,"Sword, Penelope",Sword,Penelope,Penelope,,,,,,,,,,named,high,
3710,"Swordan, Edward",Swordan,Edward,Edward,,,,,,,,,,named,high,
3711,"Sydes, George",Sydes,George,George,,,,,,,,,,named,high,
3712,"Sykes, Elizabeth",Sykes,Elizabeth,Elizabeth,,,,,,,,,,named,high,
3713,"Sykes, Mary – Æt. 15",Sykes,Mary,Mary,,Æt. 15,,,,,Æt. 15,,,named,high,
3714,"Syler, John",Syler,John,John,,,,,,,,,,named,high,
3715,"Sylvins, Caster – wheelwright",Sylvins,Caster,Caster,,wheelwright,,,,,wheelwright,,,named,high,
3716,"Sylvius, widow",Sylvius,,,,,widow,,,,,,,named,high,
3717,"Syng, Charles – weighmaster, and wife",Syng,Charles,Charles,,weighmaster,wife,,,,weighmaster,wife,,named,high,
3718,"Tacker, Mr.",Tacker,Mr.,Mr.,,,,,,,,,,named,high,
3719,"Taggart, David – carpenter",Taggart,David,David,,carpenter,,,,,carpenter,,,named,high,
3720,"Taggart, Sarah",Taggart,Sarah,Sarah,,,,,,,,,,named,high,
3721,"Taggart, Thomas",Taggart,Thomas,Thomas,,,,,,,,,,named,high,
3722,"Taggart, William",Taggart,William,William,,,,,,,,,,named,high,
3723,"Tannenberg, Elizabeth, Jun.",Tannenberg,Elizabeth .,Elizabeth .,Jun,,,,,,,,,named,high,
3724,"Tannenberg, Elizabeth, Sen.",Tannenberg,Elizabeth .,Elizabeth .,Sen,,,,,,,,,named,high,
3725,"Tarcen, Sarah",Tarcen,Sarah,Sarah,,,,,,,,,,named,high,
3726,"Tate, Robert – merchant, Scot",Tate,Robert,Robert,,"merchant, Scot",,,,,"merchant, Scot",,,named,high,
3727,"Tatem, Joseph – tailor",Tatem,Joseph,Joseph,,tailor,,,,,tailor,,,named,high,
3728,"Taye, Eleanor",Taye,Eleanor,Eleanor,,,,,,,,,,named,high,
3729,"Taye, Hannah",Taye,Hannah,Hannah,,,,,,,,,,named,high,
3730,"Taylor, Abigail, widow",Taylor,Abigail,Abigail,,,widow,,,,,,,named,high,
3731,"Taylor, Elizabeth and child",Taylor,Elizabeth and child,Elizabeth and child,,,,,,,,,,named,high,
3732,"Taylor, George",Taylor,George,George,,,,,,,,,,named,high,
3733,"Taylor, Isaac – ironseller, and wife",Taylor,Isaac,Isaac,,ironseller,wife,,,,ironseller,wife,,named,high,
3734,"Taylor, Margaret   - servant",Taylor,Margaret,Margaret,,servant,servant,,,,servant,,,named,high,
3735,"Taylor, Mary – dau. of Samuel",Taylor,Mary,Mary,,dau. of Samuel,,,,,dau. of Samuel,,,named,high,
3736,"Taylor, Richard's child",Taylor,,,,,child,Richard,,,,,,named,high,
3737,"Taylor, Robert – clerk",Taylor,Robert,Robert,,clerk,,,,,clerk,,,named,high,
3738,"Taylor, Robert's wife and child",Taylor,,,,,wife,Robert,,,,child,,named,high,
3739,"Taylor, Samuel – brushmaker",Taylor,Samuel,Samuel,,brushmaker,,,,,brushmaker,,,named,high,
3740,"Taylor, Sarah, sister of Isaac",Taylor,Sarah,Sarah,,sister of Isaac,,,,,sister of Isaac,,,named,high,
3741,"Taylor, Temperance",Taylor,Temperance,Temperance,,,,,,,,,,named,high,
3742,"Taylor, Thomas and child",Taylor,Thomas and child,Thomas and child,,,,,,,,,,named,high,
3743,"Taylor, William's wife",Taylor,,,,,wife,William,,,,,,named,high,
3744,"Teeny, - a young man",Teeny,,,,a young man,,,,,a young man,,,unnamed,medium,
3745,"Teiffler, A.",Teiffler,A.,A.,,,,,,,,,,named,high,
3746,"Teim, John – hairdresser",Teim,John,John,,hairdresser,,,,,hairdresser,,,named,high,
3747,"Teirnan, William",Teirnan,William,William,,,,,,,,,,named,high,
3748,"Teissler, A. – see Teiffler",Teissler,A.,A.,,see Teiffler,,,,,see Teiffler,,,named,high,
3749,"Ten-Eyck, Andrew",Ten-Eyck,Andrew,Andrew,,,,,,,,,,named,high,
3750,"Terence, Helen",Terence,Helen,Helen,,,,,,,,,,named,high,
3751,"Test, Henry – hatter",Test,Henry,Henry,,hatter,,,,,hatter,,,named,high,
3752,"Teteres, John",Teteres,John,John,,,,,,,,,,named,high,
3753,"Tharp, William – merchant",Tharp,William,William,,merchant,,,,,merchant,,,named,high,
3754,"Thatcher, John's child",Thatcher,,,,,child,John,,,,,,named,high,
3755,"Thaw, Benjamin Jun.",Thaw,Benjamin .,Benjamin .,Jun,,,,,,,,,named,high,
3756,"Thaw, Maria",Thaw,Maria,Maria,,,,,,,,,,named,high,
3757,"Thomas, Enoch – bricklayer, & 3 children",Thomas,Enoch,Enoch,,bricklayer,children,,,,bricklayer,3 children,3,named,high,
3758,"Thomas, Hannah",Thomas,Hannah,Hannah,,,,,,,,,,named,high,
3759,"Thomas, James – ship carpenter",Thomas,James,James,,ship carpenter,,,,,ship carpenter,,,named,high,
